1.215893842710759998e+02 8.100234774828789508e-01 2.647247052741799944e+00 2.027898410666409836e+04 1.226680756006560101e-04 1.681578450805830016e+00 -8.485987328863079426e+01 1.590340113846980057e+04 5.055099891553250054e-05 1.997325649370830014e+00
8.525224840753639621e-02 4.636130942841449887e-01 -3.989070384421800242e+01 4.380807224184180200e+02 2.008660479209430083e-02 -8.852004392158930557e+01 -2.820580148725260017e+01 2.496287809775589892e+02 2.180956816481570068e-02 -8.805485271801809688e+01
1.732944010159489883e-04 0.000000000000000000e+00 5.502176884517830331e+03 4.431179005493610020e+04 2.110874127969910100e-02 -9.212364298736000023e+01 3.071339402264429808e+00 3.486576590389930175e+01 2.176993765837039949e-02 -9.212364298736000023e+01
3.083801083049300118e+01 1.561630879632600055e-02 -4.854147964357110141e+03 3.947366479189349775e+04 1.425543318236900030e-04 9.556278656050970488e-01 2.231100061389099938e+04 1.388953958067029930e+02 1.552578739191489907e-03 2.484323237425750008e+00
