1.587793236084834518e+02 8.975890586433207252e-01 8.536582677433162303e+01 -6.137635366985316388e+06 4.035117991557686393e-04 1.999954526421255707e+00 4.863096182176705952e+03 -4.549483913470793366e+08 4.691006277696930181e-05 2.000165901781803868e+00
4.899210874843576424e-01 4.872955940451258461e-01 5.522301332668158036e-01 1.811672366787397070e+00 2.176550212465062223e-02 -9.024139989420499219e+00 5.353650636164011267e+00 8.229151938800598032e+00 2.455566572149877475e-02 -8.647373544367484399e+00
1.107737587838991677e-01 2.747717545942255160e-02 1.836645501207209463e+01 6.101723246553898434e+02 2.153035481140832402e-02 -7.084434108280134978e+01 -7.886452678516024939e+00 2.948705360804920019e+02 2.137052512532792298e-02 -7.040542360407745548e+01
2.876662697760341914e+01 -1.123934441988862915e-02 -4.842481671912581987e+03 1.996289027670727810e+05 1.022136678683398204e-04 7.849701846967965801e-01 1.323344753603432764e+03 -5.292119157235716702e+05 1.934870688882580530e-03 2.450311779319094274e+00
